Country,Year,Nuclear,Solar,Wind,Hydroelectricity,Other,Oil,Coal,Gas
Pakistan,1995,0.021551724,0,0,0.978448276,0,0,0,0
Pakistan,1996,0.011952191,0,0,0.988047809,0,0,0,0
Pakistan,1997,0.026455026,0,0,0.973544974,0,0,0,0
Pakistan,1998,0.016326531,0,0,0.983673469,0,0,0,0
Pakistan,1999,0.00462963,0,0,0.99537037,0,0,0,0
Pakistan,2000,0.046391753,0,0,0.907216495,0.046391753,0,0,0
Pakistan,2001,0.098591549,0,0,0.85915493,0.042253521,0,0,0
Pakistan,2002,0.081545064,0,0,0.875536481,0.042918455,0,0,0
Pakistan,2003,0.069090909,0,0,0.894545455,0.036363636,0,0,0
Pakistan,2004,0.080808081,0,0,0.882154882,0.037037037,0,0,0
Pakistan,2005,0.075301205,0,0,0.924698795,0,0,0,0
Pakistan,2006,0.076219512,0,0,0.923780488,0,0,0,0
Pakistan,2007,0.067647059,0,0,0.932352941,0,0,0,0
Pakistan,2008,0.05862069,0,0,0.94137931,0,0,0,0
Pakistan,2009,0.080128205,0,0,0.919871795,0,0,0,0
Pakistan,2010,0.077399381,0,0,0.922600619,0,0,0,0
Pakistan,2011,0.113043478,0,0,0.886956522,0,0,0,0
Pakistan,2012,0.2,0.007407407,0,0.792592593,0,0,0,0
Pakistan,2013,0.12390925,0.001745201,0.006980803,0.867364747,0,0,0,0
Pakistan,2014,0.116710875,0.00530504,0.021220159,0.856763926,0,0,0,0
Pakistan,2015,0.112820513,0.01025641,0.020512821,0.841025641,0.015384615,0,0,0
Pakistan,2016,0.125874126,0.016317016,0.032634033,0.806526807,0.018648019,0,0,0
Pakistan,2017,0.185882353,0.021176471,0.049411765,0.72,0.023529412,0,0,0
Pakistan,2018,0.222727273,0.022727273,0.070454545,0.661363636,0.022727273,0,0,0
Pakistan,2019,0.182692308,0.023076923,0.092307692,0.684615385,0.017307692,0,0,0
South Korea,1965,0,0,0,1,0,0,0,0
South Korea,1966,0,0,0,1,0,0,0,0
South Korea,1967,0,0,0,1,0,0,0,0
South Korea,1968,0,0,0,1,0,0,0,0
South Korea,1969,0,0,0,1,0,0,0,0
South Korea,1970,0,0,0,1,0,0,0,0
South Korea,1971,0,0,0,1,0,0,0,0
South Korea,1972,0,0,0,1,0,0,0,0
South Korea,1973,0,0,0,1,0,0,0,0
South Korea,1974,0,0,0,1,0,0,0,0
South Korea,1975,0,0,0,1,0,0,0,0
South Korea,1976,0,0,0,1,0,0,0,0
South Korea,1977,0.066666667,0,0,0.933333333,0,0,0,0
South Korea,1978,0.56097561,0,0,0.43902439,0,0,0,0
South Korea,1979,0.581818182,0,0,0.418181818,0,0,0,0
South Korea,1980,0.648148148,0,0,0.351851852,0,0,0,0
South Korea,1981,0.527272727,0,0,0.472727273,0,0,0,0
South Korea,1982,0.690909091,0,0,0.309090909,0,0,0,0
South Korea,1983,0.796460177,0,0,0.203539823,0,0,0,0
South Korea,1984,0.855072464,0,0,0.144927536,0,0,0,0
South Korea,1985,0.268488746,0,0,0.051446945,0,0.279742765,0.398713826,0.001607717
South Korea,1986,0.411337209,0,0,0.04505814,0,0.17877907,0.363372093,0.001453488
South Korea,1987,0.498730964,0,0,0.050761421,0,0.030456853,0.299492386,0.120558376
South Korea,1988,0.437772926,0,0,0.021834061,0,0.096069869,0.323144105,0.121179039
South Korea,1989,0.464250735,0,0,0.029382958,0,0.109696376,0.29970617,0.096963761
South Korea,1990,0.452910959,0,0,0.040239726,0,0.113869863,0.286815068,0.106164384
South Korea,1991,0.433076923,0,0,0.026923077,0,0.155384615,0.283076923,0.101538462
South Korea,1992,0.390733057,0,0,0.021438451,0,0.159751037,0.293222683,0.134854772
South Korea,1993,0.363125,0,0,0.02625,0,0.158125,0.334375,0.118125
South Korea,1994,0.323237885,0,0,0.012665198,0,0.207048458,0.358480176,0.098568282
South Korea,1995,0.334331337,0,0,0.013972056,0.001497006,0.147704591,0.356786427,0.145708583
South Korea,1996,0.332583258,0,0,0.01080108,0.00180018,0.134113411,0.364086409,0.156615662
South Korea,1997,0.316242822,0,0,0.011484824,0.000410172,0.115258409,0.384331419,0.172272354
South Korea,1998,0.38121547,0,0,0.018274543,0.000424989,0.044623884,0.436889078,0.118572036
South Korea,1999,0.396538462,0,0,0.016153846,0.000384615,0.045769231,0.426153846,0.115
South Korea,2000,0.377423823,0,0,0.013850416,0.00034626,0.112534626,0.394044321,0.101800554
South Korea,2001,0.364197531,0,0,0.007472385,0.000324886,0.110136452,0.409681611,0.108187135
South Korea,2002,0.361237489,0,0,0.009705793,0.000606612,0.087048832,0.412496209,0.128905065
South Korea,2003,0.375397974,0,0,0.014182344,0.000578871,0.081041968,0.398552822,0.13024602
South Korea,2004,0.357006282,0,0,0.011745425,0.000819448,0.070472548,0.388691614,0.171264682
South Korea,2005,0.37874097,0,0.000257998,0.009545924,0.000773994,0.060629515,0.384932921,0.165118679
South Korea,2006,0.371007984,0,0.000499002,0.008732535,0.000499002,0.052894212,0.380988024,0.185379242
South Korea,2007,0.337346553,0.000236072,0.000944287,0.008498584,0.000944287,0.053116147,0.400849858,0.198064212
South Korea,2008,0.343259832,0.000681973,0.001136622,0.007047056,0.001591271,0.030916117,0.431234371,0.184132757
South Korea,2009,0.328444444,0.001333333,0.001555556,0.006222222,0.002888889,0.040222222,0.462444444,0.156888889
South Korea,2010,0.303079747,0.001631654,0.001835611,0.0075464,0.003263308,0.034264736,0.438507037,0.209871507
South Korea,2011,0.303571429,0.001962323,0.001766091,0.009026688,0.003532182,0.029238619,0.42700157,0.223901099
South Korea,2012,0.28815184,0.002300613,0.001917178,0.007668712,0.003834356,0.037001534,0.416219325,0.242906442
South Korea,2013,0.264179673,0.00323563,0.002283974,0.008184241,0.005329273,0.036924248,0.414350971,0.265511991
South Korea,2014,0.297112462,0.005129179,0.002279635,0.005319149,0.007028875,0.024696049,0.414893617,0.243541033
South Korea,2015,0.307807247,0.007844602,0.002614867,0.003922301,0.009899141,0.023160254,0.421180426,0.223571162
South Korea,2016,0.294920808,0.009830694,0.003276898,0.005097397,0.012379392,0.03058438,0.412342982,0.231567449
South Korea,2017,0.262934089,0.013288448,0.004075124,0.004961021,0.016300496,0.017009213,0.444365698,0.237065911
South Korea,2018,0.229066575,0.016643789,0.004461222,0.005833905,0.020075498,0.01733013,0.430507893,0.276080988
South Korea,2019,0.25395721,0.021047139,0.004870412,0.004870412,0.024873891,0.012871804,0.415202644,0.262306488
Taiwan,1965,0,0,0,1,0,0,0,0
Taiwan,1966,0,0,0,1,0,0,0,0
Taiwan,1967,0,0,0,1,0,0,0,0
Taiwan,1968,0,0,0,1,0,0,0,0
Taiwan,1969,0,0,0,1,0,0,0,0
Taiwan,1970,0,0,0,1,0,0,0,0
Taiwan,1971,0,0,0,1,0,0,0,0
Taiwan,1972,0,0,0,1,0,0,0,0
Taiwan,1973,0,0,0,1,0,0,0,0
Taiwan,1974,0,0,0,1,0,0,0,0
Taiwan,1975,0,0,0,1,0,0,0,0
Taiwan,1976,0,0,0,1,0,0,0,0
Taiwan,1977,0.024390244,0,0,0.975609756,0,0,0,0
Taiwan,1978,0.350649351,0,0,0.649350649,0,0,0,0
Taiwan,1979,0.577981651,0,0,0.422018349,0,0,0,0
Taiwan,1980,0.738738739,0,0,0.261261261,0,0,0,0
Taiwan,1981,0.690322581,0,0,0.309677419,0,0,0,0
Taiwan,1982,0.731843575,0,0,0.268156425,0,0,0,0
Taiwan,1983,0.790794979,0,0,0.209205021,0,0,0,0
Taiwan,1984,0.848275862,0,0,0.151724138,0,0,0,0
Taiwan,1985,0.533457249,0,0,0.111524164,0,0.096654275,0.258364312,0
Taiwan,1986,0.446843854,0,0,0.101328904,0,0.124584718,0.327242525,0
Taiwan,1987,0.495508982,0,0,0.082335329,0,0.094311377,0.327844311,0
Taiwan,1988,0.418256131,0,0,0.064032698,0,0.213896458,0.303814714,0
Taiwan,1989,0.343863913,0,0,0.059538275,0.0036452,0.268529769,0.324422843,0
Taiwan,1990,0.372171946,0,0,0.07239819,0.003393665,0.251131222,0.288461538,0.012443439
Taiwan,1991,0.361680328,0,0,0.039959016,0.004098361,0.259221311,0.307377049,0.027663934
Taiwan,1992,0.325940212,0,0,0.06364513,0.003857281,0.210221794,0.369334619,0.027000964
Taiwan,1993,0.305235138,0,0,0.036379769,0.003549246,0.226264419,0.407275954,0.021295475
Taiwan,1994,0.288668321,0,0,0.042183623,0.003308519,0.215053763,0.407775021,0.043010753
Taiwan,1995,0.274068323,0,0,0.037267081,0.003881988,0.241459627,0.39984472,0.043478261
Taiwan,1996,0.27510917,0,0,0.034206696,0.004366812,0.197234352,0.445414847,0.043668122
Taiwan,1997,0.248800548,0,0,0.03564085,0.003427005,0.197395476,0.453050034,0.061686086
Taiwan,1998,0.232323232,0,0,0.039141414,0.003787879,0.190025253,0.444444444,0.090277778
Taiwan,1999,0.232445521,0,0,0.030871671,0.004842615,0.190072639,0.448547215,0.093220339
Taiwan,2000,0.214007782,0,0,0.025569761,0.006114508,0.170650361,0.485269594,0.098387993
Taiwan,2001,0.19346049,0,0,0.027792916,0.007629428,0.140054496,0.519346049,0.111716621
Taiwan,2002,0.204228984,0,0,0.014440433,0.008767406,0.10675606,0.530685921,0.135121196
Taiwan,2003,0.190873405,0,0,0.014720314,0.008832188,0.095191364,0.551030422,0.139352306
Taiwan,2004,0.18501171,0,0,0.01498829,0.008430913,0.081967213,0.540046838,0.169555035
Taiwan,2005,0.18018018,0,0.00045045,0.018018018,0.008108108,0.077477477,0.540540541,0.175225225
Taiwan,2006,0.173402868,0,0.001303781,0.01781834,0.007822686,0.086484137,0.538896132,0.174272056
Taiwan,2007,0.170598147,0,0.00168492,0.01853412,0.00800337,0.070766639,0.540859309,0.189553496
Taiwan,2008,0.174957118,0,0.002572899,0.018439108,0.007718696,0.06432247,0.524013722,0.207975986
Taiwan,2009,0.184724689,0,0.003552398,0.01642984,0.007548845,0.041740675,0.535968028,0.210035524
Taiwan,2010,0.171758877,0,0.004128819,0.01734104,0.007431874,0.045829893,0.504954583,0.248554913
Taiwan,2011,0.169963666,0.000403714,0.006055713,0.016148567,0.007266855,0.038352846,0.502624142,0.259184497
Taiwan,2012,0.164361269,0.00081367,0.005695688,0.023189585,0.007323027,0.030919447,0.497965826,0.269731489
Taiwan,2013,0.168148747,0.001212611,0.006467259,0.021827001,0.007275667,0.027485853,0.491107518,0.276475344
Taiwan,2014,0.166144201,0.002351097,0.005877743,0.01684953,0.007445141,0.031347962,0.48354232,0.286442006
Taiwan,2015,0.144041042,0.003551697,0.005919495,0.017758485,0.007498027,0.047355959,0.462115233,0.311760063
Taiwan,2016,0.122299383,0.004243827,0.005787037,0.025462963,0.007330247,0.045910494,0.467592593,0.321373457
Taiwan,2017,0.084464555,0.006410256,0.006410256,0.020361991,0.007164404,0.047888386,0.482277526,0.345022624
Taiwan,2018,0.102440828,0.009985207,0.006286982,0.016642012,0.00739645,0.030325444,0.485207101,0.341715976
Taiwan,2019,0.120029729,0.015235972,0.007060572,0.020438499,0.007432181,0.021553326,0.469713861,0.33853586
