Country,Year,Nuclear,Solar,Wind,Hydroelectricity,"Generation-Geothermal, Biomass and Other",Oil,Coal,Gas
Czech Republic,2004,0.9100346020761245,0.0,0.0,0.06920415224913494,0.020761245674740483,0.0,0.0,0.0
Czech Republic,2005,0.8916967509025271,0.0,0.0,0.08664259927797834,0.021660649819494584,0.0,0.0,0.0
Czech Republic,2006,0.8813559322033898,0.0,0.0,0.08813559322033898,0.030508474576271188,0.0,0.0,0.0
Czech Republic,2007,0.8851351351351351,0.0,0.0033783783783783786,0.07094594594594594,0.040540540540540536,0.0,0.0,0.0
Czech Republic,2008,0.877887788778878,0.0,0.006600660066006601,0.066006600660066,0.0495049504950495,0.0,0.0,0.0
Czech Republic,2009,0.8526645768025078,0.0031347962382445144,0.009404388714733543,0.07523510971786834,0.05956112852664577,0.0,0.0,0.0
Czech Republic,2010,0.8284023668639052,0.017751479289940825,0.008875739644970413,0.08284023668639051,0.0621301775147929,0.0,0.0,0.0
Czech Republic,2011,0.7949438202247191,0.05898876404494382,0.011235955056179775,0.05898876404494382,0.07584269662921349,0.0,0.0,0.0
Czech Republic,2012,0.787012987012987,0.05714285714285715,0.01038961038961039,0.05714285714285715,0.08831168831168831,0.0,0.0,0.0
Czech Republic,2013,0.763681592039801,0.05223880597014926,0.012437810945273632,0.07213930348258707,0.09950248756218906,0.0,0.0,0.0
Czech Republic,2014,0.7670886075949367,0.053164556962025315,0.012658227848101266,0.04810126582278481,0.11898734177215191,0.0,0.0,0.0
Czech Republic,2015,0.7382920110192837,0.06336088154269971,0.016528925619834708,0.04958677685950413,0.13223140495867766,0.0,0.0,0.0
Czech Republic,2016,0.7194029850746269,0.06268656716417911,0.014925373134328358,0.05970149253731343,0.14328358208955225,0.0,0.0,0.0
Czech Republic,2017,0.7447368421052631,0.05789473684210527,0.015789473684210527,0.049999999999999996,0.13157894736842105,0.0,0.0,0.0
Czech Republic,2018,0.7627551020408164,0.058673469387755105,0.015306122448979593,0.04081632653061225,0.12244897959183675,0.0,0.0,0.0
Czech Republic,2019,0.7531172069825436,0.05735660847880299,0.017456359102244388,0.04987531172069825,0.12219451371571073,0.0,0.0,0.0
Estonia,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Estonia,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Estonia,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Estonia,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Estonia,2009,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0
Estonia,2010,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0
Estonia,2011,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
Estonia,2012,0.0,0.0,0.28571428571428575,0.0,0.7142857142857143,0.0,0.0,0.0
Estonia,2013,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334,0.0,0.0,0.0
Estonia,2014,0.0,0.0,0.46153846153846156,0.0,0.5384615384615385,0.0,0.0,0.0
Estonia,2015,0.0,0.0,0.4666666666666666,0.0,0.5333333333333333,0.0,0.0,0.0
Estonia,2016,0.0,0.0,0.39999999999999997,0.0,0.6,0.0,0.0,0.0
Estonia,2017,0.0,0.0,0.2916666666666667,0.0,0.7083333333333334,0.0,0.0,0.0
Estonia,2018,0.0,0.0,0.33333333333333337,0.0,0.6666666666666667,0.0,0.0,0.0
Estonia,2019,0.0,0.05,0.35,0.0,0.6,0.0,0.0,0.0
Finland,1965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finland,1977,0.17567567567567569,0.0,0.0,0.8243243243243243,0.0,0.0,0.0,0.0
Finland,1978,0.24615384615384617,0.0,0.0,0.7538461538461539,0.0,0.0,0.0,0.0
Finland,1979,0.3806818181818182,0.0,0.0,0.6193181818181818,0.0,0.0,0.0,0.0
Finland,1980,0.4069767441860465,0.0,0.0,0.5930232558139534,0.0,0.0,0.0,0.0
Finland,1981,0.5159010600706714,0.0,0.0,0.4840989399293286,0.0,0.0,0.0,0.0
Finland,1982,0.5604026845637584,0.0,0.0,0.43959731543624164,0.0,0.0,0.0,0.0
Finland,1983,0.5641025641025641,0.0,0.0,0.43589743589743585,0.0,0.0,0.0,0.0
Finland,1984,0.5862068965517241,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,0.0
Finland,1985,0.6057692307692307,0.0,0.0,0.3942307692307693,0.0,0.0,0.0,0.0
Finland,1986,0.6038338658146964,0.0,0.0,0.39616613418530355,0.0,0.0,0.0,0.0
Finland,1987,0.5855855855855856,0.0,0.0,0.41441441441441446,0.0,0.0,0.0,0.0
Finland,1988,0.5914634146341463,0.0,0.0,0.4085365853658537,0.0,0.0,0.0,0.0
Finland,1989,0.59375,0.0,0.0,0.40625,0.0,0.0,0.0,0.0
Finland,1990,0.5426136363636364,0.0,0.0,0.3096590909090909,0.1477272727272727,0.0,0.0,0.0
Finland,1991,0.5159574468085106,0.0,0.0,0.35106382978723405,0.13297872340425534,0.0,0.0,0.0
Finland,1992,0.4872448979591837,0.0,0.0,0.385204081632653,0.12755102040816327,0.0,0.0,0.0
Finland,1993,0.5038167938931298,0.0,0.0,0.3435114503816794,0.15267175572519084,0.0,0.0,0.0
Finland,1994,0.5132978723404256,0.0,0.0,0.31382978723404253,0.1728723404255319,0.0,0.0,0.0
Finland,1995,0.49481865284974097,0.0,0.0,0.33419689119170987,0.17098445595854922,0.0,0.0,0.0
Finland,1996,0.5267379679144385,0.0,0.0,0.31550802139037437,0.15775401069518719,0.0,0.0,0.0
Finland,1997,0.5158924205378974,0.0,0.0,0.29095354523227385,0.19315403422982885,0.0,0.0,0.0
Finland,1998,0.47732181425485964,0.0,0.0,0.32181425485961124,0.20086393088552917,0.0,0.0,0.0
Finland,1999,0.5237020316027088,0.0,0.0,0.2866817155756208,0.18961625282167044,0.0,0.0,0.0
Finland,2000,0.4934782608695652,0.0,0.002173913043478261,0.3173913043478261,0.18695652173913044,0.0,0.0,0.0
Finland,2001,0.518018018018018,0.0,0.0022522522522522522,0.295045045045045,0.18468468468468466,0.0,0.0,0.0
Finland,2002,0.533175355450237,0.0,0.002369668246445498,0.25355450236966826,0.21090047393364933,0.0,0.0,0.0
Finland,2003,0.5476190476190477,0.0,0.002380952380952381,0.22857142857142856,0.22142857142857145,0.0,0.0,0.0
Finland,2004,0.4742268041237113,0.0,0.002061855670103093,0.30927835051546393,0.21443298969072166,0.0,0.0,0.0
Finland,2005,0.5021367521367521,0.0,0.004273504273504274,0.2905982905982906,0.202991452991453,0.0,0.0,0.0
Finland,2006,0.5087719298245614,0.0,0.004385964912280702,0.25000000000000006,0.23684210526315794,0.0,0.0,0.0
Finland,2007,0.49478079331941544,0.0,0.004175365344467641,0.29436325678496866,0.20668058455114824,0.0,0.0,0.0
Finland,2008,0.4549019607843137,0.0,0.0058823529411764705,0.33529411764705885,0.20392156862745098,0.0,0.0,0.0
Finland,2009,0.5230769230769231,0.0,0.006593406593406593,0.27912087912087913,0.1912087912087912,0.0,0.0,0.0
Finland,2010,0.4872881355932203,0.0,0.00635593220338983,0.2733050847457627,0.2330508474576271,0.0,0.0,0.0
Finland,2011,0.49263157894736836,0.0,0.010526315789473684,0.26105263157894737,0.23578947368421052,0.0,0.0,0.0
Finland,2012,0.44961240310077516,0.0,0.009689922480620155,0.32558139534883723,0.21511627906976744,0.0,0.0,0.0
Finland,2013,0.4838056680161943,0.0,0.016194331983805668,0.2591093117408907,0.24089068825910934,0.0,0.0,0.0
Finland,2014,0.47600000000000003,0.0,0.022000000000000002,0.268,0.23399999999999999,0.0,0.0,0.0
Finland,2015,0.43599257884972165,0.0,0.04267161410018552,0.3116883116883117,0.20964749536178107,0.0,0.0,0.0
Finland,2016,0.43680297397769513,0.0,0.05762081784386617,0.2936802973977695,0.21189591078066913,0.0,0.0,0.0
Finland,2017,0.42429906542056073,0.0,0.08971962616822429,0.2766355140186916,0.20934579439252335,0.0,0.0,0.0
Finland,2018,0.4124293785310735,0.001883239171374765,0.10922787193973635,0.24670433145009418,0.2297551789077213,0.0,0.0,0.0
Finland,2019,0.4272388059701493,0.0037313432835820903,0.1119402985074627,0.22947761194029853,0.22761194029850748,0.0,0.0,0.0
France,1965,0.01882845188284519,0.0,0.0,0.9811715481171548,0.0,0.0,0.0,0.0
France,1966,0.025925925925925925,0.0,0.0,0.9666666666666667,0.007407407407407408,0.0,0.0,0.0
France,1967,0.04365904365904366,0.0,0.0,0.9438669438669438,0.012474012474012473,0.0,0.0,0.0
France,1968,0.056985294117647065,0.0,0.0,0.9264705882352942,0.016544117647058824,0.0,0.0,0.0
France,1969,0.0625,0.0,0.0,0.9184027777777777,0.019097222222222224,0.0,0.0,0.0
France,1970,0.08934169278996865,0.0,0.0,0.8887147335423198,0.021943573667711595,0.0,0.0,0.0
France,1971,0.15604026845637584,0.0,0.0,0.8204697986577181,0.023489932885906038,0.0,0.0,0.0
France,1972,0.2249614791987673,0.0,0.0,0.7519260400616332,0.023112480739599383,0.0,0.0,0.0
France,1973,0.2308892355694228,0.0,0.0,0.7441497659906398,0.024960998439937602,0.0,0.0,0.0
France,1974,0.20275862068965517,0.0,0.0,0.7751724137931035,0.02206896551724138,0.0,0.0,0.0
France,1975,0.22835633626097865,0.0,0.0,0.7540777917189461,0.01756587202007528,0.0,0.0,0.0
France,1976,0.2404870624048706,0.0,0.0,0.7397260273972602,0.0197869101978691,0.0,0.0,0.0
France,1977,0.18723849372384938,0.0,0.0,0.7981171548117155,0.014644351464435146,0.0,0.0,0.0
France,1978,0.3040877367896311,0.0,0.0,0.6819541375872382,0.013958125623130606,0.0,0.0,0.0
France,1979,0.3707136237256719,0.0,0.0,0.6153846153846154,0.013901760889712697,0.0,0.0,0.0
France,1980,0.4633408919123204,0.0,0.0,0.5253212396069539,0.011337868480725623,0.0,0.0,0.0
France,1981,0.588268156424581,0.0,0.0,0.4033519553072626,0.008379888268156424,0.0,0.0,0.0
France,1982,0.6016574585635359,0.0,0.0,0.3900552486187845,0.008287292817679558,0.0,0.0,0.0
France,1983,0.6702275894101254,0.0,0.0,0.3223409196470042,0.0074314909428704135,0.0,0.0,0.0
France,1984,0.739651837524178,0.0,0.0,0.2541586073500967,0.006189555125725339,0.0,0.0,0.0
France,1985,0.777315296566077,0.0,0.0,0.21678806798473813,0.005896635449184877,0.0,0.0,0.0
France,1986,0.7971150830981499,0.0,0.0,0.1975540921919097,0.00533082470994042,0.0,0.0,0.0
France,1987,0.7845744680851063,0.0,0.0,0.21010638297872336,0.005319148936170213,0.0,0.0,0.0
France,1988,0.7773702031602708,0.0,0.0,0.21755079006772005,0.005079006772009029,0.0,0.0,0.0
France,1989,0.862127659574468,0.0,0.0,0.1327659574468085,0.005106382978723404,0.0,0.0,0.0
France,1990,0.8491484184914843,0.0,0.0,0.14571505812381724,0.005136523384698567,0.0,0.0,0.0
France,1991,0.847314578005115,0.0,0.0,0.14731457800511508,0.00537084398976982,0.0,0.0,0.0
France,1992,0.8263736263736263,0.0,0.0,0.1684981684981685,0.005128205128205128,0.0,0.0,0.0
France,1993,0.8462422431624913,0.0,0.0,0.1491611123879568,0.004596644449551827,0.0,0.0,0.0
France,1994,0.8163265306122449,0.0,0.0,0.1786848072562358,0.004988662131519275,0.0,0.0,0.0
France,1995,0.833406981882457,0.0,0.0,0.1615112682280159,0.005081749889527177,0.0,0.0,0.0
France,1996,0.8531243289671463,0.0,0.0,0.14172213871591152,0.005153532316942238,0.0,0.0,0.0
France,1997,0.8560606060606061,0.0,0.0,0.13809523809523808,0.005844155844155844,0.0,0.0,0.0
France,1998,0.8568904593639576,0.0,0.0,0.13714664310954064,0.005962897526501767,0.0,0.0,0.0
France,1999,0.8394378194207837,0.0,0.0,0.15438671209540036,0.006175468483816014,0.0,0.0,0.0
France,2000,0.8567891044160132,0.0,0.0,0.13702022286421792,0.006190672719768881,0.0,0.0,0.0
France,2001,0.8442261427425821,0.0,0.00020048115477145148,0.14895749799518843,0.006615878107457898,0.0,0.0,0.0
France,2002,0.8718562874251498,0.0,0.0005988023952095808,0.12055888223552894,0.006986027944111776,0.0,0.0,0.0
France,2003,0.875024796667328,0.0,0.0007934933544931562,0.11684189644911724,0.007339813529061695,0.0,0.0,0.0
France,2004,0.8750488090589612,0.0,0.0011714174150722373,0.11636079656384224,0.007418976962124169,0.0,0.0,0.0
France,2005,0.8889545186060248,0.0,0.0019688915140775743,0.10139791297499508,0.00767867690490254,0.0,0.0,0.0
France,2006,0.8784390243902439,0.0,0.004292682926829269,0.10985365853658537,0.007414634146341463,0.0,0.0,0.0
France,2007,0.8696598101265822,0.0,0.008109177215189872,0.11392405063291139,0.008306962025316455,0.0,0.0,0.0
France,2008,0.8561964146531568,0.0,0.011106780982073268,0.12412314886983634,0.008573655494933751,0.0,0.0,0.0
France,2009,0.8546099290780143,0.0004171881518564873,0.01647893199833125,0.11889862327909888,0.009595327492699207,0.0,0.0,0.0
France,2010,0.8458349782866167,0.0011843663639952626,0.019542045005921833,0.12376628503750495,0.009672325305961313,0.0,0.0,0.0
France,2011,0.8727559676464784,0.004142828960347208,0.023870585914381532,0.08838035115407376,0.01085026632471888,0.0,0.0,0.0
France,2012,0.8367427222659324,0.00786782061369001,0.029307631785995283,0.1154602675059009,0.010621557828481513,0.0,0.0,0.0
France,2013,0.8140249759846302,0.009029779058597504,0.03073967339097022,0.13583093179634967,0.01037463976945245,0.0,0.0,0.0
France,2014,0.8263915183642561,0.011170011359333588,0.03256342294585385,0.11889435819765241,0.010980689132904203,0.0,0.0,0.0
France,2015,0.8302961275626424,0.013857251328777525,0.040242976461655276,0.10326499620349279,0.012338648443432043,0.0,0.0,0.0
France,2016,0.8057553956834532,0.016386890487609912,0.04276578737010392,0.11990407673860912,0.015187849720223821,0.0,0.0,0.0
France,2017,0.8145573502351258,0.018810059292578205,0.04968309139235331,0.10059292578204868,0.016356573297894094,0.0,0.0,0.0
France,2018,0.788791460160122,0.01963400686237133,0.05356462066336256,0.12180709111704155,0.016202821197102552,0.0,0.0,0.0
France,2019,0.7788611544461779,0.02281591263650546,0.06727769110764431,0.11407956318252731,0.016965678627145087,0.0,0.0,0.0
Germany,1965,0.006134969325153374,0.0,0.0,0.9938650306748466,0.0,0.0,0.0,0.0
Germany,1966,0.016853932584269662,0.0,0.0,0.9831460674157303,0.0,0.0,0.0,0.0
Germany,1967,0.0670391061452514,0.0,0.0,0.9329608938547487,0.0,0.0,0.0,0.0
Germany,1968,0.09625668449197862,0.0,0.0,0.9037433155080213,0.0,0.0,0.0,0.0
Germany,1969,0.26344086021505375,0.0,0.0,0.7365591397849461,0.0,0.0,0.0,0.0
Germany,1970,0.26104417670682734,0.0,0.0,0.7028112449799198,0.03614457831325302,0.0,0.0,0.0
Germany,1971,0.2995169082125604,0.0,0.0,0.6521739130434783,0.04830917874396135,0.0,0.0,0.0
Germany,1972,0.4008438818565401,0.0,0.0,0.5569620253164557,0.04219409282700422,0.0,0.0,0.0
Germany,1973,0.426056338028169,0.0,0.0,0.5352112676056338,0.03873239436619719,0.0,0.0,0.0
Germany,1974,0.43674698795180716,0.0,0.0,0.5301204819277109,0.03313253012048193,0.0,0.0,0.0
Germany,1975,0.5697399527186761,0.0,0.0,0.40425531914893614,0.026004728132387706,0.0,0.0,0.0
Germany,1976,0.6614349775784755,0.0,0.0,0.30941704035874446,0.029147982062780273,0.0,0.0,0.0
Germany,1977,0.6871880199667221,0.0,0.0,0.2928452579034942,0.019966722129783693,0.0,0.0,0.0
Germany,1978,0.690251572327044,0.0,0.0,0.2893081761006289,0.020440251572327046,0.0,0.0,0.0
Germany,1979,0.7246175243393602,0.0,0.0,0.2559109874826147,0.01947148817802503,0.0,0.0,0.0
Germany,1980,0.7249022164276402,0.0,0.0,0.2490221642764016,0.026075619295958277,0.0,0.0,0.0
Germany,1981,0.7511467889908257,0.0,0.0,0.2282110091743119,0.020642201834862386,0.0,0.0,0.0
Germany,1982,0.7758081334723671,0.0,0.0,0.20542231491136598,0.018769551616266943,0.0,0.0,0.0
Germany,1983,0.7945066124109867,0.0,0.0,0.19023397761953204,0.015259409969481181,0.0,0.0,0.0
Germany,1984,0.8384244372990354,0.0,0.0,0.1487138263665595,0.012861736334405146,0.0,0.0,0.0
Germany,1985,0.272780948632159,0.0,0.0,0.034245227317457196,0.0031489864199960643,0.018893918519976384,0.6158236567604802,0.05510726234993112
Germany,1986,0.25618374558303886,0.0,0.0,0.03651354534746761,0.0031409501374165686,0.02669807616804083,0.6189634864546525,0.058500196309383586
Germany,1987,0.27318295739348364,0.0,0.0,0.039136302294197026,0.0026990553306342775,0.026604973973395025,0.5947561210719104,0.06362058993637941
Germany,1988,0.2937429748969652,0.0,0.0,0.03765455226676658,0.002997377294866992,0.022105657549644064,0.5814911952041963,0.06200824278756089
Germany,1989,0.29740665808350186,0.0,0.0,0.03347434246827294,0.003126724296487033,0.019128195696155967,0.5758690454294648,0.07099503402611734
Germany,1990,0.2878988106475363,0.0,0.00018878610534264677,0.03265999622427789,0.0026430054747970545,0.020388899377005852,0.58844629035303,0.06777421181801019
Germany,1991,0.28124403739744325,0.0,0.00019080328181644724,0.03033772180881511,0.0028620492272467086,0.02823888570883419,0.587864911276474,0.06926159129937035
Germany,1992,0.30427284920482855,0.0,0.0005748227629814141,0.03563901130484767,0.003065721402567542,0.02529220157118222,0.567924889825637,0.06323050392795555
Germany,1993,0.30021513788382553,0.0,0.001173479366321142,0.03716017993350283,0.0031292783101897126,0.019753569333072558,0.574418149814199,0.0641502053588891
Germany,1994,0.2958325180982195,0.0,0.0017609078458227353,0.039522598317354725,0.0037174721189591076,0.019761299158677362,0.5687732342007434,0.07063197026022305
Germany,1995,0.2968599499133115,0.0,0.0028896166441918702,0.04161047967636294,0.0038528221922558272,0.017530340974764014,0.5580812945482565,0.07917549605085725
Germany,1996,0.3018867924528302,0.0,0.003736222678871661,0.03512049318139362,0.003923033812815244,0.015318512983373809,0.5548290678124417,0.08518587707827388
Germany,1997,0.31837726677883715,0.0,0.005608524957936062,0.03552065806692839,0.004299869134417647,0.013834361562908954,0.5324359693400635,0.08992335015890819
Germany,1998,0.3000371333085778,0.0,0.008354994430003712,0.035276643148904566,0.006126995915336056,0.012439658373561084,0.5436316375789083,0.0941329372447085
Germany,1999,0.3165735567970205,0.0,0.010242085661080074,0.038547486033519554,0.0067039106145251395,0.011731843575418994,0.5197392923649907,0.09646182495344506
Germany,2000,0.3054204934269764,0.00018008283810552856,0.017107869620025213,0.04484062668827661,0.008463893390959843,0.010624887448226185,0.5247613902395102,0.08860075634792006
Germany,2001,0.30313218899309863,0.00017695983011856313,0.018580782162449128,0.041054680587506644,0.009201911166165283,0.010794549637232349,0.5188462219076271,0.09821270571580253
Germany,2002,0.29014084507042254,0.00035211267605633805,0.027816901408450705,0.041725352112676056,0.01056338028169014,0.015316901408450703,0.5149647887323944,0.09911971830985915
Germany,2003,0.2805914343983685,0.0005098572399728076,0.031781101291638345,0.03008157715839565,0.014955812372535692,0.01750509857239973,0.5176750509857241,0.10690006798096534
Germany,2004,0.28018108651911466,0.001006036217303823,0.04275653923541248,0.033702213279678074,0.017605633802816902,0.018108651911468814,0.5010060362173039,0.1056338028169014
Germany,2005,0.2724385759652348,0.002172822998495738,0.04546214273775697,0.032759485208089585,0.024068193214106633,0.020056827678422193,0.4815310045127862,0.1215109476851078
Germany,2006,0.2725940400586224,0.003582478423709494,0.04999185800358248,0.03256798567008631,0.0304510666015307,0.01774955219019704,0.4704445530043967,0.12261846604787495
Germany,2007,0.22879009933235628,0.0050480377788633774,0.06464745155512132,0.03452206481029148,0.03973294251750529,0.016283992835043153,0.4837974271291321,0.127177984041687
Germany,2008,0.24155844155844158,0.0071428571428571435,0.06590909090909092,0.033116883116883114,0.04512987012987013,0.015746753246753245,0.44675324675324674,0.14464285714285713
Germany,2009,0.23485376044568246,0.01149025069637883,0.06720055710306407,0.03307799442896936,0.05379526462395543,0.01758356545961003,0.4411559888579387,0.14084261838440112
Germany,2010,0.2317455084885446,0.019284654689302787,0.06345805175539806,0.034613482775671674,0.05604087687489699,0.014339871435635405,0.4333278391297182,0.14718971485083238
Germany,2011,0.18370471168566083,0.033339003231842156,0.08487838067698589,0.030107161081816637,0.06276577649260079,0.012246980779044056,0.44650450756931453,0.14645347848273516
Germany,2012,0.16473509933774835,0.043708609271523174,0.08559602649006623,0.03658940397350994,0.07152317880794702,0.012582781456953641,0.4587748344370861,0.12649006622516556
Germany,2013,0.15885714285714286,0.05061224489795919,0.08604081632653061,0.037551020408163265,0.07444897959183673,0.011755102040816328,0.47053061224489795,0.11020408163265306
Germany,2014,0.16159094691296388,0.06007655183890831,0.09735396904643036,0.0326177400565818,0.08054584789482443,0.009485771342985522,0.4566483607921451,0.1016808121151606
Germany,2015,0.14782608695652175,0.06231884057971015,0.12979066022544283,0.030595813204508857,0.08132045088566828,0.00998389694041868,0.43832528180354263,0.0998389694041868
Germany,2016,0.13579454253611556,0.06115569823434992,0.12825040128410917,0.03290529695024077,0.08202247191011236,0.009309791332263243,0.42006420545746387,0.1304975922953451
Germany,2017,0.12171000159515072,0.06284893922475673,0.1686074334024565,0.03222204498325091,0.08151220290317435,0.00893284415377253,0.3858669644281384,0.1382995693092997
Germany,2018,0.12323658180638883,0.07426625587806064,0.17836873682503648,0.029187611480460514,0.08269823252797145,0.008431976649910815,0.3700340522133938,0.13377655261877736
Germany,2019,0.12800409067666607,0.08096130901653315,0.21476052497017215,0.034429861939662514,0.08624509971024373,0.008692687915459348,0.29180160218169415,0.15510482358956876
Hungary,1965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hungary,1983,0.9259259259259258,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
Hungary,1984,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
Hungary,1985,0.9701492537313433,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0
Hungary,1986,0.9736842105263158,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
Hungary,1987,0.9821428571428572,0.0,0.0,0.01785714285714286,0.0,0.0,0.0,0.0
Hungary,1988,0.9852941176470589,0.0,0.0,0.014705882352941178,0.0,0.0,0.0,0.0
Hungary,1989,0.9858156028368795,0.0,0.0,0.014184397163120569,0.0,0.0,0.0,0.0
Hungary,1990,0.985611510791367,0.0,0.0,0.014388489208633096,0.0,0.0,0.0,0.0
Hungary,1991,0.985611510791367,0.0,0.0,0.014388489208633096,0.0,0.0,0.0,0.0
Hungary,1992,0.9859154929577465,0.0,0.0,0.014084507042253523,0.0,0.0,0.0,0.0
Hungary,1993,0.9857142857142858,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0
Hungary,1994,0.9859154929577465,0.0,0.0,0.014084507042253523,0.0,0.0,0.0,0.0
Hungary,1995,0.9790209790209791,0.0,0.0,0.013986013986013988,0.006993006993006994,0.0,0.0,0.0
Hungary,1996,0.9861111111111112,0.0,0.0,0.013888888888888892,0.0,0.0,0.0,0.0
Hungary,1997,0.9790209790209791,0.0,0.0,0.013986013986013988,0.006993006993006994,0.0,0.0,0.0
Hungary,1998,0.9788732394366197,0.0,0.0,0.014084507042253523,0.007042253521126762,0.0,0.0,0.0
Hungary,1999,0.9791666666666667,0.0,0.0,0.013888888888888892,0.006944444444444446,0.0,0.0,0.0
Hungary,2000,0.9793103448275863,0.0,0.0,0.013793103448275865,0.006896551724137933,0.0,0.0,0.0
Hungary,2001,0.9791666666666667,0.0,0.0,0.013888888888888892,0.006944444444444446,0.0,0.0,0.0
Hungary,2002,0.9859154929577465,0.0,0.0,0.014084507042253523,0.0,0.0,0.0,0.0
Hungary,2003,0.9649122807017545,0.0,0.0,0.01754385964912281,0.01754385964912281,0.0,0.0,0.0
Hungary,2004,0.9296875000000001,0.0,0.0,0.015625000000000003,0.0546875,0.0,0.0,0.0
Hungary,2005,0.8789808917197454,0.0,0.0,0.012738853503184714,0.10828025477707007,0.0,0.0,0.0
Hungary,2006,0.9,0.0,0.0,0.013333333333333334,0.08666666666666667,0.0,0.0,0.0
Hungary,2007,0.8855421686746988,0.0,0.00602409638554217,0.01204819277108434,0.09638554216867472,0.0,0.0,0.0
Hungary,2008,0.865497076023392,0.0,0.01169590643274854,0.01169590643274854,0.11111111111111112,0.0,0.0,0.0
Hungary,2009,0.8461538461538463,0.0,0.016483516483516484,0.01098901098901099,0.12637362637362637,0.0,0.0,0.0
Hungary,2010,0.8404255319148937,0.0,0.026595744680851064,0.010638297872340425,0.12234042553191488,0.0,0.0,0.0
Hungary,2011,0.8532608695652174,0.0,0.03260869565217391,0.010869565217391306,0.10326086956521739,0.0,0.0,0.0
Hungary,2012,0.8540540540540541,0.0,0.043243243243243246,0.010810810810810811,0.09189189189189188,0.0,0.0,0.0
Hungary,2013,0.8508287292817679,0.0,0.03867403314917126,0.011049723756906077,0.09944751381215469,0.0,0.0,0.0
Hungary,2014,0.8297872340425532,0.005319148936170213,0.03723404255319149,0.015957446808510637,0.11170212765957446,0.0,0.0,0.0
Hungary,2015,0.8315789473684211,0.005263157894736842,0.03684210526315789,0.010526315789473684,0.11578947368421054,0.0,0.0,0.0
Hungary,2016,0.8298969072164948,0.010309278350515464,0.03608247422680412,0.015463917525773193,0.10824742268041236,0.0,0.0,0.0
Hungary,2017,0.8214285714285714,0.01530612244897959,0.04081632653061224,0.01020408163265306,0.11224489795918367,0.0,0.0,0.0
